trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q
chatcmpl-bdcc262c67f9a5aef42832235d68b827,ithaka__apiron-51,ithaka/apiron,43372,61,61,submit,True,False,1,True,3609,2223.5081967213114,61,0.9016393442622951,1.0,0.01639344262295082,9,60,0.027286668534438268,0.391025641025641,1.0,1.0,0.6557377049180328,0.7776491803278689,0.6357667616366202,0.861371594196449
chatcmpl-37d26bd6bf54c77663470dbbc16f70a1,python-cmd2__cmd2-101,python-cmd2/cmd2,37643,57,57,submit,True,False,0,True,2364,2156.6140350877195,57,0.9649122807017544,1.0,0.017543859649122806,6,56,0.035443799978849236,0.3829787234042553,1.0,0.5,0.7017543859649122,0.7843385964912281,0.6348003087488574,0.7464816975415525
chatcmpl-58a4ee8b1db06cdb85bebe4a6b3bd9e9,spcl__pymlir-16,spcl/pymlir,51445,62,62,submit,True,False,1,True,23959,3534.3064516129034,62,0.8709677419354839,1.0,0.04838709677419355,2,61,0.05461672911142853,0.21739130434782608,1.0,1.0,0.8064516129032258,0.6465693548387097,0.6176589332144875,0.8700416191279005
chatcmpl-fe1b44b082c492d19aaa9145d047ee35,zarr-developers__VirtualiZarr-165,zarr-developers/VirtualiZarr,46610,58,58,submit,True,False,0,True,1798,3244.7758620689656,58,0.896551724137931,1.0,0.017241379310344827,6,57,0.03482520975360925,0.47468354430379744,1.0,0.5,0.6896551724137931,0.6755224137931035,0.6355256269662748,0.7278119592483516
chatcmpl-c1c37137473f17e563cb80d0babbf513,konradhalas__dacite-216,konradhalas/dacite,30788,40,40,submit,True,False,1,True,1990,3721.7,40,0.95,1.0,0.025,5,39,0.0569564983743988,0.24305555555555555,1.0,1.0,1.0,0.62783,0.6770783656418271,0.9118823365641827
chatcmpl-dd7bc1f45bc8a0ad5601372cd033a997,oauthlib__oauthlib-771,oauthlib/oauthlib,47235,57,57,submit,True,False,1,True,20367,3958.280701754386,57,0.9649122807017544,1.0,0.017543859649122806,10,56,0.013628990080754536,0.2835820895522388,1.0,1.0,0.7017543859649122,0.6041719298245614,0.6978189206963105,0.8507585587362977
chatcmpl-c67775bde4ac8af8fa9e021eeade7f10,networkx__networkx-5354,networkx/networkx,45121,58,58,submit,True,False,1,True,34141,1936.051724137931,58,0.896551724137931,1.0,0.017241379310344827,3,57,0.015522170075963345,0.6181818181818182,1.0,1.0,0.6896551724137931,0.806394827586207,0.6987978892708461,0.8787700475477743
chatcmpl-f8f4d7e5520bc85aad11f6634292c261,hgrecco__pint-1111,hgrecco/pint,35719,57,57,submit,True,False,1,True,635,2489.4736842105262,57,0.9473684210526315,1.0,0.017543859649122806,7,56,0.03687808315715292,0.3023255813953488,1.0,1.0,0.7017543859649122,0.7510526315789474,0.6390589490884724,0.8669146668386718
chatcmpl-84bbd26ad075c4a4b403eca56ab12ad3,hylang__hy-1955,hylang/hy,34287,59,59,submit,True,False,1,True,497,2440.8813559322034,59,0.8983050847457628,1.0,0.06779661016949153,20,58,0.08710385245673971,0.32061068702290074,1.0,1.0,0.6779661016949152,0.7559118644067797,0.6714251769476033,0.8661225176947603
chatcmpl-19a09ab0d70bf100322c3cbefc289873,scikit-learn-contrib__imbalanced-learn-1003,scikit-learn-contrib/imbalanced-learn,49934,96,96,submit,True,False,0,True,2332,1672.9166666666667,96,0.8854166666666666,1.0,0.03125,10,95,0.015965130759651308,0.4473684210526316,1.0,0.5,0.5208333333333334,0.8327083333333334,0.6330149073421857,0.7173744074008852
chatcmpl-5c7723f968ae3620ac1a0d1f90ccf37f,python-amazon-mws__python-amazon-mws-198,python-amazon-mws/python-amazon-mws,52554,49,49,submit,True,False,0,True,1210,3119.9591836734694,49,0.9591836734693877,1.0,0.04081632653061224,13,48,0.0250919033477675,0.35714285714285715,1.0,0.5,0.8163265306122448,0.6880040816326531,0.615308754137595,0.7529967937811064
chatcmpl-08d37897fe820977a9cb760eb338f149,qutech__qupulse-428,qutech/qupulse,54706,60,60,submit,True,False,1,True,737,4113.85,60,0.8833333333333333,1.0,0.08333333333333333,7,59,0.08887052274633252,0.2222222222222222,1.0,1.0,0.8333333333333333,0.5886149999999999,0.5789000991795403,0.8628489265846206
chatcmpl-d5811646a89d5c82ee151edfc923f425,reata__sqllineage-107,reata/sqllineage,32114,43,43,submit,True,False,1,True,9889,4127.488372093023,43,0.9302325581395349,1.0,0.0,5,42,0.012570288818020983,0.37254901960784315,1.0,1.0,0.9302325581395349,0.5872511627906978,0.6796774494964619,0.8921019309961579
chatcmpl-3feebef17b4f33569e7877bb06195cee,nltk__nltk-3042,nltk/nltk,52943,56,56,submit,True,False,0,True,19170,2156.25,56,0.9285714285714286,1.0,0.03571428571428571,6,55,0.06543271221532092,0.3609022556390977,1.0,0.5,0.7142857142857142,0.784375,0.701464400252693,0.7556598328824121
chatcmpl-b858096b0cda5af8259a7575059bc586,dpkp__kafka-python-1312,dpkp/kafka-python,53152,66,66,submit,True,False,0,True,33280,2712.5454545454545,66,0.9393939393939394,1.0,0.015151515151515152,18,65,0.03498894027749849,0.4351145038167939,1.0,0.5,0.6060606060606061,0.7287454545454546,0.6535473956364165,0.7208786789575811
chatcmpl-1ec3d7fb957dc03f6aacc78919f24f54,encode__httpx-758,encode/httpx,45852,40,40,submit,True,False,1,True,1069,4439.85,40,0.85,1.0,0.1,4,39,0.01609288602092413,0.12698412698412698,1.0,1.0,1.0,0.5560149999999999,0.7210459299447971,0.9055068429944797
chatcmpl-1d3c8314ee5f3ef22671e71f67fe0c58,beeware__briefcase-1348,beeware/briefcase,43532,81,81,submit,True,False,1,True,1787,1672.0617283950617,81,0.9259259259259259,1.0,0.037037037037037035,16,80,0.1073340372276409,0.30538922155688625,1.0,1.0,0.6172839506172839,0.8327938271604938,0.5907252658656248,0.8574483907840934
chatcmpl-1570f354a3193a53e161983ba0351791,encode__httpx-2354,encode/httpx,56166,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,16182,2522.08,100,0.91,1.0,0.02,12,99,0.026494004948296644,0.32954545454545453,1.0,0.0,0.3,0.747792,0.7210194362354154,0.5442707436235416
chatcmpl-f4142f7a918e6b944b509b1c737093a8,numba__numba-5478,numba/numba,52752,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,6884,1193.82,100,0.87,1.0,0.07,21,99,0.05193412742289458,0.47752808988764045,1.0,0.0,0.3,0.880618,0.7334759592308655,0.5654402959230865
chatcmpl-1e37d50c3689106fe20496a63c987484,kerrickstaley__genanki-89,kerrickstaley/genanki,27228,35,35,submit,True,False,1,True,9820,3182.3142857142857,35,0.9714285714285714,1.0,0.02857142857142857,3,34,0.05762203607437534,0.27956989247311825,1.0,1.0,1.0,0.6817685714285715,0.6323812815152284,0.9155034138658086
chatcmpl-d0c327371804220459147573bc962e7f,nilearn__nilearn-4289,nilearn/nilearn,55407,95,95,submit,True,False,0,True,3135,1446.7263157894736,95,0.8947368421052632,1.0,0.0,9,94,0.03722378655257969,0.5547445255474452,1.0,0.5,0.42105263157894735,0.8553273684210526,0.6185734400589415,0.6993669755848415
chatcmpl-e8b76fd70f184d8bdd4c05e14ef9da2c,sqlfluff__sqlfluff-2386,sqlfluff/sqlfluff,37121,65,65,submit,True,False,0,True,9949,1793.876923076923,65,0.8923076923076924,1.0,0.046153846153846156,8,64,0.017281007186840707,0.10970464135021098,1.0,0.5,0.6153846153846154,0.8206123076923078,0.5706174353911295,0.7282305127698823
chatcmpl-c61270b20c620419a3c4668c56db8d6d,twisted__towncrier-166,twisted/towncrier,39075,49,49,submit,True,False,0,True,25956,3758.326530612245,49,0.8979591836734694,1.0,0.061224489795918366,7,48,0.043978540166596074,0.5263157894736842,1.0,0.5,0.8163265306122448,0.6241673469387755,0.7208481678223491,0.7539752249455002
chatcmpl-210654aab5141008908d8a2b31154229,iris-hep__func_adl-41,iris-hep/func_adl,25868,41,41,submit,True,False,1,True,490,2481.7073170731705,41,0.926829268292683,1.0,0.07317073170731707,4,40,0.007754299754299755,0.3853211009174312,1.0,1.0,0.975609756097561,0.7518292682926829,0.7192599327826213,0.9298223347416767
chatcmpl-5e66e4a61946093fae30dead908fc90e,miLibris__flask-rest-jsonapi-131,miLibris/flask-rest-jsonapi,55906,57,57,submit,True,False,1,True,1596,4631.526315789473,57,0.8421052631578947,1.0,0.08771929824561403,7,56,0.07934559862422678,0.3333333333333333,1.0,1.0,0.8771929824561403,0.5368473684210526,0.6027385543653905,0.866239557190925
chatcmpl-bdca69a847fd7584a970bebc2f936f3e,joke2k__faker-2155,joke2k/faker,43024,80,80,submit,True,False,1,True,18313,1911.3375,80,0.9375,1.0,0.0125,6,79,0.020116803024060378,0.45263157894736844,1.0,1.0,0.625,0.80886625,0.5547155662412914,0.8518014941241292
chatcmpl-4aa1335491242a48bab8c9c718d1fbf1,PyCQA__isort-1995,PyCQA/isort,45344,79,79,submit,True,False,1,True,4542,2897.0379746835442,79,0.7974683544303798,1.0,0.10126582278481013,10,78,0.11492314279971687,0.3719806763285024,1.0,1.0,0.6329113924050633,0.7102962025316456,0.7040644479932637,0.8535331536600859
chatcmpl-bb8d497c2ca878dcacbe24e68dcadeaa,aio-libs__multidict-628,aio-libs/multidict,53498,86,86,submit,True,False,1,True,1424,1952.7906976744187,86,0.9651162790697675,1.0,0.011627906976744186,15,85,0.018488745980707395,0.41025641025641024,1.0,1.0,0.46511627906976744,0.8047209302325582,0.6076849125484364,0.8244998866036808
chatcmpl-58c25f9cd6115d2cb0f9f81069af92b8,scikit-hep__vector-444,scikit-hep/vector,52180,59,59,submit,True,False,1,True,12706,3731.3898305084745,59,0.8983050847457628,1.0,0.06779661016949153,11,58,0.018964170209673316,0.3333333333333333,1.0,1.0,0.6779661016949152,0.6268610169491525,0.598271562504498,0.8394495291318057
chatcmpl-bd5e2a75773da587539e6ad681e7fc5c,model-bakers__model_bakery-353,model-bakers/model_bakery,29816,53,53,submit,True,False,1,True,918,3214.7735849056603,53,0.9622641509433962,1.0,0.03773584905660377,6,52,0.0068610131292441146,0.40336134453781514,1.0,1.0,0.7547169811320754,0.678522641509434,0.6458459373093962,0.8673063861837698
chatcmpl-730faf00687afe0ad222eda82cb0b280,tefra__xsdata-902,tefra/xsdata,61936,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,24543,1768.17,100,0.87,1.0,0.07,9,99,0.071887884083544,0.3950617283950617,1.0,0.0,0.3,0.823183,0.7346025475433772,0.5569377047543377
chatcmpl-4fceec546c46704e522b509ed1c804f5,repoze__repoze.who-38,repoze/repoze.who,54969,54,54,submit,True,False,0,True,1545,6391.351851851852,54,0.7407407407407407,1.0,0.07407407407407407,14,53,0.07267922800775353,0.28402366863905326,1.0,0.5,0.7407407407407407,0.3608648148148148,0.6786630017317627,0.6951441705435467
chatcmpl-d4b63ea03949d8f5502bf8fb8cebf282,PermutaTriangle__Tilings-297,PermutaTriangle/Tilings,38259,59,59,submit,True,False,1,True,1092,2691.508474576271,59,0.8305084745762712,1.0,0.0847457627118644,3,58,0.0034068224610986214,0.41904761904761906,1.0,1.0,0.6779661016949152,0.7308491525423728,0.6588860242486073,0.8611091956451997
chatcmpl-27f41463353543360b51d34b3ca5e121,tefra__xsdata-901,tefra/xsdata,70530,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,17196,1721.33,100,0.78,1.0,0.17,6,99,0.012972527057565951,0.3092369477911647,1.0,0.0,0.3,0.827867,0.704574685520804,0.5546375185520804
chatcmpl-e6779f8c5266b2b7d476293a81440044,Qiskit__qiskit-bot-29,Qiskit/qiskit-bot,48466,77,77,submit,True,False,0,True,2725,2567.6233766233768,77,0.8051948051948052,1.0,0.07792207792207792,8,76,0.006954736048799486,0.45390070921985815,1.0,0.5,0.5194805194805195,0.7432376623376623,0.6418280845935965,0.7045645617061128
chatcmpl-452d5d4bb1f1b9ca80ffa88849e0786b,zopefoundation__zope.security-24,zopefoundation/zope.security,48028,70,70,submit,True,False,0,True,1648,3133.2428571428572,70,0.8571428571428571,1.0,0.05714285714285714,5,69,0.022345630040989026,0.30357142857142855,1.0,0.5,0.5714285714285714,0.6866757142857143,0.6497921840271813,0.7072662898312896
chatcmpl-16432dbd03142c91b4c124cab42ed7d0,tobymao__sqlglot-4459,tobymao/sqlglot,37370,90,90,submit,True,False,0,True,1255,1714.9777777777779,90,0.9,1.0,0.03333333333333333,6,89,0.014609842693134993,0.29591836734693877,1.0,0.5,0.5555555555555556,0.8285022222222223,0.5795003483195842,0.7183364792764028
chatcmpl-79d40645963fd7eaef50d38aeb71ecc4,beeware__briefcase-1638,beeware/briefcase,37101,50,50,submit,True,False,1,True,1376,3572.2,50,0.96,1.0,0.04,6,49,0.011169587369128268,0.2751677852348993,1.0,1.0,0.8,0.64278,0.662312041183172,0.8726482041183172
chatcmpl-2c3fe6d3c0b50f933ebbba3105656738,iterative__dvc-1638,iterative/dvc,47301,73,73,submit,True,False,0,True,963,2254.082191780822,73,0.9315068493150684,1.0,0.0273972602739726,14,72,0.09093395240294626,0.288,1.0,0.5,0.684931506849315,0.7745917808219178,0.6961059149789915,0.7477856599910497
chatcmpl-4ddec6e9eb566cb1f9edf05271d92858,NREL__hescore-hpxml-190,NREL/hescore-hpxml,39773,61,61,submit,True,False,0,True,2745,2501.2131147540986,61,0.9344262295081968,1.0,0.03278688524590164,10,60,0.00919553790291924,0.37662337662337664,1.0,0.5,0.6557377049180328,0.7498786885245902,0.6130044031533685,0.7299297845776319
chatcmpl-af91c02d9d216d711d97a4f29d04e0eb,vertexproject__synapse-296,vertexproject/synapse,38189,80,80,submit,True,False,0,True,7479,1227.0375,80,0.975,1.0,0.0125,7,79,0.034941882379307884,0.5114503816793893,1.0,0.5,0.5,0.87729625,0.613295932920146,0.7179240307920146
chatcmpl-e55a7c8c4f345cb73973c4478e30f77a,speedyturkey__porthole-44,speedyturkey/porthole,31068,42,42,RuntimeError: There was an unexpected error while running the agent: ServiceUnavailableError. You can refresh the page or ask the agent to try again.,False,True,0,True,14977,2347.690476190476,42,0.9285714285714286,1.0,0.07142857142857142,11,41,0.04868006044440838,0.3565217391304348,1.0,0.0,0.9523809523809523,0.7652309523809524,0.63723860860626,0.6689846941939593
chatcmpl-acbca84cb438b74734a271ad98a5b1df,getsentry__sentry-python-2552,getsentry/sentry-python,67153,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,19830,1496.42,100,0.67,1.0,0.21,11,99,0.013485518771467904,0.45054945054945056,1.0,0.0,0.3,0.850358,0.6924176276387907,0.556795462763879
chatcmpl-f7f837716a6cbae8fb264231fe5f204d,smarr__ReBench-163,smarr/ReBench,71361,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,35174,2222.09,100,0.94,1.0,0.02,13,99,0.04983596523993178,0.29347826086956524,1.0,0.0,0.3,0.777791,0.7240500869801425,0.5490736586980143
chatcmpl-a3fc17c2b8ebc58f38b0ae3b827ec846,somm15__PyViCare-170,somm15/PyViCare,71380,75,75,submit,True,False,0,True,1052,3614.04,75,0.8933333333333333,1.0,0.013333333333333334,14,74,0.018601528114427807,0.45652173913043476,1.0,0.5,0.5333333333333333,0.6385959999999999,0.6148417304135793,0.6889402397080245
chatcmpl-92e091bec050770636dd1800ba3f7f43,hhursev__recipe-scrapers-500,hhursev/recipe-scrapers,49548,39,39,submit,True,False,0,True,5427,3433.4358974358975,39,0.9230769230769231,1.0,0.05128205128205128,8,38,0.071177858764488,0.029874213836477988,1.0,0.5,1.0,0.6566564102564103,0.7158226185423563,0.7950807233926972
chatcmpl-19270d5a61f3ceaf82c10b0db0797c16,html5lib__html5lib-python-396,html5lib/html5lib-python,33393,40,40,submit,True,False,0,True,11020,2793.6,40,0.975,1.0,0.0,1,39,0.014354238258877433,0.25742574257425743,1.0,0.5,1.0,0.72064,0.6402724034349591,0.7971232403434959
chatcmpl-267cf7261aad481b869fdfba27044b67,jsfehler__flake8-multiline-containers-128,jsfehler/flake8-multiline-containers,55487,97,97,submit,True,False,1,True,1669,2100.865979381443,97,0.7319587628865979,1.0,0.07216494845360824,11,96,0.02750951988379853,0.34946236559139787,1.0,1.0,0.5154639175257731,0.7899134020618557,0.5412126374637449,0.8257010575608075
chatcmpl-c9e9242220d2790d805d47c01b25f2f7,zackhsi__venmo-44,zackhsi/venmo,18386,38,38,submit,True,False,1,True,2476,726.4736842105264,38,0.9473684210526315,1.0,0.02631578947368421,4,37,0.003767296964428023,0.5272727272727272,1.0,1.0,1.0,0.9273526315789473,0.6624203148581547,0.9553449262226575
chatcmpl-eb940fde79fb3e83f0b6e2e7888fc325,disqus__python-phabricator-64,disqus/python-phabricator,88944,86,86,submit,True,False,0,True,26167,3205.3372093023254,86,0.7209302325581395,1.0,0.09302325581395349,6,85,0.17683079456865186,0.3021276595744681,1.0,0.5,0.46511627906976744,0.6794662790697674,0.6518721681368866,0.6851304144881073
chatcmpl-f027d1691c3217b55d607a8c3a9398b0,asottile__yesqa-41,asottile/yesqa,37103,63,63,submit,True,False,1,True,1419,2889.4603174603176,63,0.8253968253968254,1.0,0.06349206349206349,3,62,0.03359774989562504,0.32038834951456313,1.0,1.0,0.6349206349206349,0.7110539682539683,0.6885395197986212,0.8524961742020843
chatcmpl-9c1ba6ee11eb5fcd27aa841ec8d8cfe9,btubbs__sseclient-39,btubbs/sseclient,41498,52,52,submit,True,False,0,True,38312,3400.423076923077,52,0.8076923076923077,1.0,0.07692307692307693,8,51,0.045424211919331305,0.5764705882352941,1.0,0.5,0.7692307692307693,0.6599576923076923,0.6153747864962678,0.7393772863419344
chatcmpl-ce6079572908746543fe8666f492ec93,pybamm-team__PyBaMM-4700,pybamm-team/PyBaMM,68704,70,70,submit,True,False,0,True,49002,2630.7571428571428,70,0.9857142857142858,1.0,0.014285714285714285,7,69,0.026630030463799123,0.2541436464088398,1.0,0.5,0.5714285714285714,0.7369242857142857,0.6497921840271813,0.7148035755455753
chatcmpl-af14f58a07b3e11e6cf91006ca058173,frictionlessdata__goodtables-py-315,frictionlessdata/goodtables-py,49771,80,80,submit,True,False,0,True,1425,2649.8375,80,0.825,1.0,0.05,28,79,0.0871657224263752,0.39655172413793105,1.0,0.5,0.5,0.7350162499999999,0.5836103187979043,0.6936134693797905
chatcmpl-bf3ba984afcb2e57932a7c47965671ce,pydicom__pydicom-1970,pydicom/pydicom,41741,64,64,submit,True,False,1,True,17954,1992.078125,64,0.90625,1.0,0.09375,5,63,0.011451609107951025,0.2753623188405797,1.0,1.0,0.78125,0.8007921875,0.6777359768709242,0.8941424258120925
chatcmpl-5386169df1b9ecf3c9a68e770e80fbb8,gouline__dbt-metabase-233,gouline/dbt-metabase,36388,56,56,submit,True,False,1,True,2070,2610.4285714285716,56,0.8928571428571429,1.0,0.03571428571428571,7,55,0.008550867399989054,0.384,1.0,1.0,0.7142857142857142,0.7389571428571429,0.6768924133762652,0.8713899556233408
chatcmpl-216287aede2a920270ad95ee260fe6fd,borgbackup__borg-7583,borgbackup/borg,43707,55,55,submit,True,False,1,True,14892,2047.3636363636363,55,0.8363636363636363,1.0,0.05454545454545454,8,54,0.021331201989254474,0.2153846153846154,1.0,1.0,0.7272727272727273,0.7952636363636364,0.6591752180569518,0.8806616127147863
chatcmpl-8239f0c50f8e76dccc78ef1252b3c9da,zarr-developers__VirtualiZarr-179,zarr-developers/VirtualiZarr,53206,62,61,submit,True,False,1,True,2939,3482.951612903226,62,0.9344262295081968,1.0,0.0,7,60,0.021533460218668816,0.4608695652173913,1.0,1.0,0.6557377049180328,0.6517048387096774,0.6633088962688891,0.8452341564169472
chatcmpl-8b543f555430f9a1ef9d1eab36d8da3d,CODAIT__exchange-metadata-converter-25,CODAIT/exchange-metadata-converter,50442,86,86,submit,True,False,0,True,5135,1299.360465116279,86,0.8255813953488372,1.0,0.05813953488372093,18,85,0.046990916819544495,0.5569620253164557,1.0,0.5,0.46511627906976744,0.8700639534883721,0.5788758947025864,0.7064204383074679
chatcmpl-240ad6a2f7dcec727910f20d8ae0da16,narwhals-dev__narwhals-1040,narwhals-dev/narwhals,40952,66,66,submit,True,False,0,True,1557,2625.6060606060605,66,0.9090909090909091,1.0,0.07575757575757576,1,65,0.00835016446419297,0.3671875,1.0,0.5,0.6060606060606061,0.737439393939394,0.6588515644487796,0.7227131867479082
chatcmpl-8f5ba7b448222e04a5acbdb7bd3c3c2d,mps-gmbh__hl7-parser-22,mps-gmbh/hl7-parser,48448,47,47,submit,True,False,1,True,2082,3893.468085106383,47,0.8936170212765957,1.0,0.06382978723404255,11,46,0.05647757018028012,0.4413793103448276,1.0,1.0,1.0,0.6106531914893617,0.6576039860912838,0.9073583773325327
chatcmpl-10987884e645021a1190e3b3e21b8cbe,phanrahan__magma-1076,phanrahan/magma,74973,99,99,submit,True,False,0,True,26348,2501.4949494949497,99,0.8080808080808081,1.0,0.050505050505050504,22,98,0.1486585799198863,0.21022727272727273,1.0,0.5,0.4040404040404041,0.7498505050505051,0.6179130583103541,0.680076962396692
chatcmpl-6ee380abde0938a1daf583a0126abb18,numba__numba-5213,numba/numba,37702,50,50,submit,True,False,1,True,2179,2151.64,50,0.96,1.0,0.02,2,49,0.06079083861612537,0.24509803921568626,1.0,1.0,0.8,0.784836,0.662312041183172,0.8939566041183172
chatcmpl-b8e83c069b56c5912ebc83d309eddfb2,ipython__ipython-11425,ipython/ipython,55673,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,34661,1058.46,100,0.85,1.0,0.09,11,99,0.014757288891408272,0.29918032786885246,1.0,0.0,0.3,0.894154,0.7073644291464859,0.5648595429146486
chatcmpl-ff483014ac6e043145e3868d877dc504,python-pillow__Pillow-7226,python-pillow/Pillow,47965,47,47,submit,True,False,1,True,16083,3469.851063829787,47,0.9148936170212766,1.0,0.0425531914893617,10,46,0.016893238412342183,0.09186351706036745,1.0,1.0,0.851063829787234,0.6530148936170213,0.6431887043748514,0.8824838704374852
chatcmpl-7fa46acf1e55b717c9d1d67bc2d79ffc,pytorch__ignite-572,pytorch/ignite,16621,31,31,AgentStuckInLoopError: Agent got stuck in a loop,False,True,0,True,3412,1296.741935483871,31,0.7741935483870968,1.0,0.22580645161290322,3,30,0.06970322644841911,0.1388888888888889,1.0,0.0,1.0,0.8703258064516128,0.9037292032315878,0.7209217912909007
chatcmpl-f263db6f58bf3c2c76d1de95f6f37987,cwacek__python-jsonschema-objects-263,cwacek/python-jsonschema-objects,45443,61,61,submit,True,False,0,True,2124,3279.409836065574,61,0.819672131147541,1.0,0.09836065573770492,5,60,0.02022555037891664,0.2534562211981567,1.0,0.5,0.6557377049180328,0.6720590163934426,0.6394432776552202,0.720900721208145
chatcmpl-d8c6fda4d6e1ac413b1bd3935465b862,beetbox__beets-3085,beetbox/beets,41506,73,73,submit,True,False,1,True,1491,2010.027397260274,73,0.9178082191780822,1.0,0.0410958904109589,1,72,0.01877572717607611,0.19,1.0,1.0,0.547945205479452,0.7989972602739726,0.6037386697783383,0.8398124971148202
chatcmpl-2ccf2fe248767507580a092c1bc40f40,numba__numba-5889,numba/numba,63906,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,6599,1877.28,100,0.95,1.0,0.01,25,99,0.02453017131168499,0.4069264069264069,1.0,0.0,0.3,0.812272,0.6984165968290857,0.5516824596829085
chatcmpl-95414e89a15a7a4210bbeedc9dea89d1,django__asgiref-471,django/asgiref,23855,41,41,submit,True,False,1,True,7888,2988.2926829268295,41,0.975609756097561,1.0,0.0,14,40,0.026534443356186745,0.30526315789473685,1.0,1.0,0.975609756097561,0.701170731707317,0.6403713114166594,0.9143346921172757
chatcmpl-ac1369205c7b53f53193bf9e2fff8c54,cekit__cekit-874,cekit/cekit,31995,58,58,AgentStuckInLoopError: Agent got stuck in a loop,False,True,0,True,3109,1468.344827586207,58,0.7931034482758621,1.0,0.1724137931034483,7,57,0.014912404302287352,0.29906542056074764,1.0,0.0,0.6896551724137931,0.8531655172413792,0.8343715041835551,0.649343012487321
chatcmpl-80ad6a41c105260ab4b26a77db901012,xgi-org__xgi-481,xgi-org/xgi,32266,50,50,submit,True,False,1,True,13953,2356.02,50,0.94,1.0,0.02,9,49,0.03842921537168615,0.22580645161290322,1.0,1.0,1.0,0.764398,0.6803269482023048,0.9326923948202305
chatcmpl-7a58cc2de5c93dcce641c913c85dba1e,rm-hull__luma.core-237,rm-hull/luma.core,46278,74,74,submit,True,False,0,True,12665,1900.7837837837837,74,0.8918918918918919,1.0,0.04054054054054054,10,73,0.07366804589856248,0.30638297872340425,1.0,0.5,0.6756756756756757,0.8099216216216216,0.7078446799837036,0.7524078463767487
chatcmpl-5d4d6908dd582394fa3b161d99814947,nagisc007__storybuilder-54,nagisc007/storybuilder,29280,51,51,submit,True,False,1,True,4931,1428.7058823529412,51,0.9607843137254902,1.0,0.0196078431372549,1,50,0.012543917435221784,0.5,1.0,1.0,0.9803921568627451,0.8571294117647059,0.6172168644307114,0.936369529580326
chatcmpl-7d4bcadebd69edd0a0312cc56d2aef9d,pytorch__ignite-1333,pytorch/ignite,32184,59,59,submit,True,False,0,True,19309,2165.8813559322034,59,0.9491525423728814,1.0,0.05084745762711865,12,58,0.0242982463004844,0.4090909090909091,1.0,0.5,0.847457627118644,0.7834118644067797,0.7191466543742396,0.7839179705221698
chatcmpl-4747575ae38dd43ce32b32a1497fedc2,PennyLaneAI__pennylane-5448,PennyLaneAI/pennylane,97627,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,28713,1923.09,100,0.67,1.0,0.13,8,99,0.03239577970869798,0.35036496350364965,1.0,0.0,0.3,0.807691,0.6924176276387907,0.550395412763879
chatcmpl-0e95ae13c1fba87ec90d8d67cc695697,tobymao__sqlglot-4301,tobymao/sqlglot,48629,68,68,submit,True,False,0,True,13368,1661.2941176470588,68,0.9705882352941176,1.0,0.0,5,67,0.008232419800297429,0.26136363636363635,1.0,0.5,0.5882352941176471,0.8338705882352941,0.6336729915815119,0.7310949462169747
chatcmpl-3af77d5f03f291f698bcbc884787f1c0,crate__crate-python-474,crate/crate-python,47383,47,47,submit,True,False,0,True,11278,3537.31914893617,47,0.8936170212765957,1.0,0.06382978723404255,7,46,0.13802374679706955,0.19428571428571428,1.0,0.5,1.0,0.6462680851063829,0.6267890855208867,0.7846191213180461
chatcmpl-1630441372dca8f853781d9761f5b1a8,tobymao__sqlglot-2439,tobymao/sqlglot,57005,77,77,submit,True,False,0,True,7358,2486.987012987013,77,0.8701298701298701,1.0,0.03896103896103896,8,76,0.04289862035112638,0.2964824120603015,1.0,0.5,0.5194805194805195,0.7513012987012987,0.6430338424692104,0.7058946829482197
chatcmpl-fb8fdc4e6905e852b81ae279339916c0,aws__aws-sam-cli-3919,aws/aws-sam-cli,52235,65,65,submit,True,False,0,True,49177,3946.846153846154,65,0.9692307692307692,1.0,0.0,11,64,0.004622970628934495,0.2756756756756757,1.0,0.5,0.6153846153846154,0.6053153846153847,0.6608632065725953,0.7049605514264903
